PV power,Direct-in-plane,Sun Height,Air Temperature,Wind speed,month,day,hour_minute
81.84,113.14,36.81,13.3,3.66,7,29,16
56.76,83.51,27.97,13.55,4.0,7,29,17
20.1,37.71,18.93,13.74,4.14,7,29,18
13.77,29.02,10.1,13.61,3.93,7,29,19
0.0,0.83,1.81,13.74,4.07,7,29,20
0.0,0.83,2.36,14.83,4.34,7,30,5
4.7,15.27,10.72,14.99,4.34,7,30,6
9.16,22.45,19.59,15.59,4.14,7,30,7
103.27,139.71,28.63,16.1,4.0,7,30,8
206.48,259.52,37.42,16.72,5.93,7,30,9
114.72,153.55,45.39,17.24,5.93,7,30,10
165.59,213.72,51.73,17.79,5.38,7,30,11
165.06,213.72,55.28,18.39,5.17,7,30,12
158.34,205.63,55.1,18.15,5.03,7,30,13
217.48,274.81,51.23,17.93,5.03,7,30,14
260.46,325.06,44.7,17.92,4.9,7,30,15
135.33,178.93,36.62,18.63,5.03,7,30,16
103.9,142.32,27.78,19.2,5.03,7,30,17
59.03,88.23,18.75,18.79,4.34,7,30,18
19.42,37.31,9.9,17.31,4.76,7,30,19
0.0,0.83,1.61,16.66,4.69,7,30,20
0.0,0.83,2.16,14.88,3.31,7,31,5
32.1,54.18,10.53,15.14,3.17,7,31,6
39.95,63.76,19.41,16.15,3.17,7,31,7
32.83,54.78,28.45,16.25,3.1,7,31,8
65.56,95.18,37.23,16.32,2.9,7,31,9
173.82,223.19,45.19,16.58,2.9,7,31,10
97.85,133.8,51.5,16.79,3.59,7,31,11
103.65,140.98,55.04,17.16,3.03,7,31,12
501.31,622.55,54.85,18.55,3.59,7,31,13
258.04,326.52,51.0,20.05,4.0,7,31,14
355.88,445.29,44.49,20.6,3.86,7,31,15
442.94,554.17,36.42,20.2,3.93,7,31,16
55.8,84.41,27.59,19.52,3.59,7,31,17
85.68,124.02,18.55,18.54,3.45,7,31,18
10.09,24.04,9.7,17.7,2.83,7,31,19
0.0,0.83,1.96,12.99,2.21,8,1,5
37.69,61.62,10.34,12.93,2.0,8,1,6
109.34,148.34,19.23,13.39,2.62,8,1,7
335.85,412.84,28.26,13.83,2.83,8,1,8
451.39,547.49,37.04,14.57,3.38,8,1,9
97.12,132.0,44.98,15.06,3.38,8,1,10
582.09,716.71,51.28,15.87,3.45,8,1,11
389.33,478.58,54.8,16.33,3.45,8,1,12
303.33,375.77,54.61,16.58,3.52,8,1,13
101.86,138.29,50.77,16.4,3.72,8,1,14
182.19,231.95,44.27,15.97,3.72,8,1,15
154.55,199.12,36.21,15.17,3.38,8,1,16
84.82,117.63,27.39,15.17,3.03,8,1,17
71.74,102.51,18.35,14.34,3.38,8,1,18
31.22,52.23,9.5,13.77,2.62,8,1,19
0.0,0.83,1.76,10.82,2.21,8,2,5
37.51,61.96,10.15,11.04,2.21,8,2,6
72.08,101.49,19.04,11.75,2.55,8,2,7
223.59,277.53,28.08,12.4,2.34,8,2,8
251.28,310.49,36.84,13.48,2.07,8,2,9
623.38,769.14,44.77,14.31,2.55,8,2,10
399.98,489.89,51.05,15.03,2.83,8,2,11
351.37,431.79,54.55,15.44,3.1,8,2,12
536.32,658.27,54.36,15.9,3.66,8,2,13
337.54,414.37,50.53,15.71,3.66,8,2,14
246.19,306.19,44.05,15.53,3.59,8,2,15
279.3,345.51,36.0,15.64,3.72,8,2,16
239.3,313.09,27.19,15.54,3.66,8,2,17
63.98,119.13,18.15,15.3,3.52,8,2,18
21.55,39.79,9.29,14.53,3.03,8,2,19
0.0,0.83,1.56,10.02,1.59,8,3,5
34.72,57.06,9.95,10.24,1.59,8,3,6
166.37,226.06,18.85,11.29,1.79,8,3,7
272.63,334.94,27.89,12.55,2.76,8,3,8
449.83,544.85,36.64,13.56,2.9,8,3,9
135.73,176.9,44.56,14.43,2.69,8,3,10
557.47,689.53,50.81,15.27,2.48,8,3,11
466.65,574.4,54.29,15.53,2.69,8,3,12
545.95,673.85,54.1,15.5,2.83,8,3,13
489.09,601.24,50.28,15.9,3.03,8,3,14
570.64,703.8,43.82,16.07,2.97,8,3,15
423.93,523.27,35.78,16.23,3.03,8,3,16
212.73,276.64,26.97,15.98,2.69,8,3,17
72.69,104.7,17.94,15.74,2.28,8,3,18
21.46,39.79,9.07,15.17,1.66,8,3,19
8.66,21.55,9.76,13.95,4.62,8,4,6
143.59,195.67,18.66,14.38,4.48,8,4,7
103.96,139.8,27.69,14.99,4.41,8,4,8
158.69,203.81,36.44,15.68,4.48,8,4,9
384.9,468.73,44.34,16.85,5.38,8,4,10
508.61,619.52,50.57,18.4,6.83,8,4,11
778.27,963.76,54.04,19.57,7.1,8,4,12
711.43,880.36,53.84,20.46,7.24,8,4,13
722.28,893.09,50.03,20.97,7.38,8,4,14
488.59,599.81,43.58,20.79,7.31,8,4,15
424.9,525.0,35.56,20.58,7.31,8,4,16
95.6,132.64,26.76,19.99,6.76,8,4,17
11.36,26.04,17.72,18.97,5.86,8,4,18
4.9,15.75,8.85,17.77,5.45,8,4,19
19.15,36.82,9.56,16.33,2.55,8,5,6
7.93,20.65,18.47,16.85,3.59,8,5,7
46.3,71.84,27.5,16.93,3.79,8,5,8
34.83,57.47,36.24,16.91,3.24,8,5,9
66.19,96.08,44.13,16.8,3.45,8,5,10
118.49,158.04,50.33,16.81,4.0,8,5,11
388.84,478.73,53.77,16.71,3.38,8,5,12
268.84,335.12,53.57,16.72,3.38,8,5,13
301.24,373.61,49.78,17.72,4.34,8,5,14
269.64,336.64,43.34,18.32,4.55,8,5,15
384.82,476.99,35.33,18.23,3.93,8,5,16
137.9,183.34,26.54,18.17,3.59,8,5,17
69.85,118.91,17.5,17.52,3.24,8,5,18
1.39,9.12,8.63,17.01,2.76,8,5,19
29.56,50.64,9.36,12.66,2.07,8,6,6
121.06,165.2,18.27,14.18,2.97,8,6,7
132.87,174.05,27.3,15.57,3.79,8,6,8
199.74,252.09,36.04,16.17,3.86,8,6,9
129.1,170.61,43.9,16.91,3.86,8,6,10
315.48,390.64,50.08,17.68,4.21,8,6,11
215.27,272.89,53.51,17.95,4.07,8,6,12
155.8,202.94,53.3,18.43,4.9,8,6,13
157.56,205.63,49.52,19.11,4.9,8,6,14
176.14,227.58,43.1,19.22,4.9,8,6,15
77.33,110.45,35.1,19.26,4.62,8,6,16
130.85,175.16,26.31,19.2,4.55,8,6,17
74.84,109.77,17.27,18.77,3.59,8,6,18
1.77,9.95,8.4,18.23,3.59,8,6,19
1.34,8.98,9.16,15.88,2.41,8,7,6
157.47,219.49,18.07,16.21,3.38,8,7,7
84.28,117.63,27.1,16.84,4.34,8,7,8
311.66,384.21,35.83,17.2,4.0,8,7,9
356.68,439.94,43.68,17.7,3.72,8,7,10
77.42,110.45,49.83,18.69,3.24,8,7,11
513.07,643.97,53.24,19.77,3.03,8,7,12
637.01,807.04,53.02,19.92,3.17,8,7,13
204.35,263.0,49.25,20.11,3.31,8,7,14
183.82,238.16,42.85,19.94,3.38,8,7,15
417.43,522.47,34.86,19.63,3.38,8,7,16
237.18,320.67,26.08,19.02,3.31,8,7,17
50.89,106.75,17.04,18.22,3.03,8,7,18
20.59,38.96,8.16,17.6,2.48,8,7,19
26.56,52.4,8.95,10.28,0.9,8,8,6
180.12,251.82,17.87,11.65,0.9,8,8,7
384.16,477.28,26.9,13.05,0.97,8,8,8
554.34,693.14,35.62,14.77,1.03,8,8,9
504.26,632.77,43.45,16.62,1.24,8,8,10
661.7,861.29,49.58,18.09,0.97,8,8,11
729.79,977.98,52.96,18.71,0.55,8,8,12
668.18,887.59,52.74,19.24,0.48,8,8,13
656.3,869.12,48.98,19.6,0.48,8,8,14
599.45,782.65,42.59,19.77,0.55,8,8,15
408.68,525.66,34.62,19.93,0.55,8,8,16
213.61,288.61,25.84,19.81,0.62,8,8,17
63.12,114.36,16.8,19.6,0.83,8,8,18
20.94,39.79,7.92,19.67,0.97,8,8,19
22.77,48.9,8.75,12.07,1.03,8,9,6
173.81,244.9,17.67,13.61,0.76,8,9,7
367.08,461.54,26.7,15.68,0.97,8,9,8
540.76,678.99,35.4,17.08,1.45,8,9,9
692.23,887.82,43.22,18.32,1.86,8,9,10
751.38,981.27,49.33,19.32,1.86,8,9,11
809.88,1085.01,52.68,19.9,1.45,8,9,12
772.83,1043.3,52.45,20.48,0.97,8,9,13
704.39,937.32,48.7,20.67,0.9,8,9,14
555.45,717.72,42.33,20.94,1.1,8,9,15
435.2,558.14,34.37,20.96,1.38,8,9,16
220.04,298.57,25.6,20.59,1.52,8,9,17
77.25,119.65,16.56,20.15,1.52,8,9,18
22.83,42.28,7.67,19.21,1.24,8,9,19
21.99,40.68,8.54,13.29,0.9,8,10,6
85.34,119.94,17.47,14.19,0.97,8,10,7
181.86,232.97,26.5,15.43,1.17,8,10,8
241.38,303.75,35.19,16.54,1.45,8,10,9
162.56,211.19,42.98,17.52,2.28,8,10,10
149.87,196.65,49.07,17.98,2.21,8,10,11
152.71,200.25,52.4,18.18,2.14,8,10,12
104.28,142.78,52.16,18.6,2.34,8,10,13
59.51,88.9,48.42,18.97,2.21,8,10,14
79.98,114.04,42.06,19.2,1.66,8,10,15
46.3,72.74,34.11,19.36,1.03,8,10,16
167.99,224.8,25.35,19.39,1.1,8,10,17
58.12,107.88,16.31,19.23,1.45,8,10,18
19.4,37.31,7.42,17.2,1.59,8,10,19
25.03,45.45,8.33,14.14,0.69,8,11,6
133.34,184.58,17.26,14.61,1.03,8,11,7
227.32,286.96,26.29,15.25,1.24,8,11,8
221.42,280.5,34.97,16.57,1.17,8,11,9
164.79,214.8,42.75,17.56,1.03,8,11,10
271.48,345.2,48.8,18.63,0.97,8,11,11
297.05,378.75,52.11,19.39,0.83,8,11,12
441.14,566.4,51.87,20.02,0.62,8,11,13
454.25,584.75,48.13,20.53,0.62,8,11,14
585.02,764.02,41.79,20.91,0.69,8,11,15
430.43,553.07,33.85,20.78,1.1,8,11,16
216.59,296.26,25.1,20.81,1.31,8,11,17
48.98,101.46,16.06,20.63,1.38,8,11,18
19.11,37.31,7.16,19.96,1.45,8,11,19
25.9,47.86,8.11,13.21,0.76,8,12,6
122.65,170.16,17.06,15.45,1.79,8,12,7
251.59,316.24,26.08,16.07,1.93,8,12,8
326.64,406.23,34.75,17.6,2.14,8,12,9
309.61,388.66,42.51,19.3,2.48,8,12,10
454.74,572.63,48.54,20.34,2.48,8,12,11
684.51,891.5,51.82,21.6,2.21,8,12,12
753.25,1001.31,51.57,22.62,1.93,8,12,13
609.53,795.17,47.84,23.13,1.79,8,12,14
392.69,504.28,41.51,23.79,1.86,8,12,15
367.28,473.19,33.59,23.81,2.14,8,12,16
165.71,225.29,24.84,23.16,2.14,8,12,17
67.22,111.53,15.8,22.43,2.62,8,12,18
4.33,14.92,6.9,20.9,2.62,8,12,19
3.65,13.47,7.9,15.87,2.76,8,13,6
21.9,40.41,16.85,15.59,3.24,8,13,7
137.36,180.11,25.87,16.32,3.03,8,13,8
191.43,244.03,34.53,17.22,2.9,8,13,9
210.8,268.33,42.26,18.26,2.97,8,13,10
402.68,501.93,48.27,19.14,2.9,8,13,11
519.64,654.41,51.53,20.18,2.83,8,13,12
524.52,663.99,51.26,21.04,2.76,8,13,13
304.17,387.55,47.54,22.34,2.76,8,13,14
259.22,333.42,41.23,23.06,2.69,8,13,15
271.97,350.39,33.32,23.19,2.55,8,13,16
130.6,179.39,24.57,23.13,2.62,8,13,17
56.51,87.58,15.54,22.17,1.72,8,13,18
14.91,31.5,6.64,21.02,1.72,8,13,19
20.23,39.0,7.68,16.68,1.72,8,14,6
119.62,167.44,16.64,16.52,2.34,8,14,7
136.86,180.75,25.65,17.49,2.28,8,14,8
268.86,337.4,34.3,18.31,2.34,8,14,9
268.23,338.17,42.02,19.11,2.55,8,14,10
209.45,269.68,47.99,20.12,2.55,8,14,11
542.48,690.33,51.23,21.06,2.41,8,14,12
312.21,398.04,50.95,21.91,2.28,8,14,13
469.73,599.52,47.24,22.56,2.21,8,14,14
375.64,479.25,40.94,22.82,2.0,8,14,15
284.57,367.16,33.04,22.85,1.72,8,14,16
154.42,210.69,24.31,22.35,1.31,8,14,17
27.75,49.39,15.27,22.02,1.38,8,14,18
9.36,23.21,6.36,21.01,1.45,8,14,19
3.64,13.47,7.47,16.07,1.45,8,15,6
72.28,104.79,16.43,16.76,1.86,8,15,7
80.2,113.55,25.44,17.64,1.66,8,15,8
257.81,325.97,34.08,18.65,1.59,8,15,9
393.92,494.37,41.77,19.73,2.07,8,15,10
243.42,311.48,47.72,20.67,2.34,8,15,11
390.43,494.91,50.93,21.25,2.14,8,15,12
378.85,482.13,50.64,21.84,2.0,8,15,13
258.41,333.25,46.94,22.49,1.86,8,15,14
77.35,112.25,40.65,22.34,2.14,8,15,15
155.57,206.58,32.76,21.52,2.14,8,15,16
18.06,35.92,24.03,20.63,1.86,8,15,17
11.87,26.94,15.0,19.99,1.1,8,15,18
3.45,13.26,6.09,19.52,1.72,8,15,19
12.8,27.84,7.25,15.51,1.86,8,16,6
47.93,73.8,16.21,16.01,2.34,8,16,7
79.86,112.67,25.22,16.88,2.34,8,16,8
75.57,107.76,33.85,17.47,2.55,8,16,9
86.77,121.23,41.52,17.66,2.83,8,16,10
68.7,99.67,47.44,18.03,2.83,8,16,11
112.75,152.65,50.62,18.3,2.48,8,16,12
117.9,158.94,50.32,18.72,2.9,8,16,13
64.71,95.18,46.63,18.95,2.9,8,16,14
120.84,162.53,40.36,18.89,2.97,8,16,15
85.58,120.33,32.48,18.71,2.9,8,16,16
70.68,102.37,23.76,18.68,2.69,8,16,17
21.56,40.41,14.73,18.44,2.28,8,16,18
1.01,8.29,5.81,17.89,1.79,8,16,19
13.39,28.87,7.03,15.48,0.97,8,17,6
59.78,88.78,16.0,15.76,0.83,8,17,7
36.33,59.27,25.0,15.99,0.9,8,17,8
65.5,95.18,33.62,15.93,1.1,8,17,9
109.2,147.27,41.27,15.97,1.45,8,17,10
135.06,177.8,47.15,15.98,1.59,8,17,11
169.39,218.78,50.31,16.07,1.17,8,17,12
171.49,221.44,50.0,16.35,1.31,8,17,13
103.67,140.98,46.31,16.33,1.31,8,17,14
75.87,107.76,40.06,16.14,1.17,8,17,15
99.16,135.59,32.19,16.08,0.97,8,17,16
68.4,98.78,23.48,15.98,0.76,8,17,17
21.16,39.51,14.45,15.81,0.48,8,17,18
3.08,12.44,5.52,15.87,0.69,8,17,19
15.83,38.35,6.81,13.87,2.07,8,18,6
150.52,211.3,15.78,14.74,3.1,8,18,7
293.91,365.34,24.78,15.74,2.76,8,18,8
457.84,562.97,33.38,16.95,2.83,8,18,9
410.89,507.94,41.01,18.0,2.97,8,18,10
568.06,710.27,46.87,18.79,3.1,8,18,11
544.46,683.01,50.0,19.69,3.17,8,18,12
581.01,732.19,49.68,20.33,3.31,8,18,13
376.21,470.92,45.99,20.59,3.45,8,18,14
432.41,541.04,39.75,20.67,3.17,8,18,15
365.97,462.76,31.9,20.88,2.83,8,18,16
193.67,264.2,23.19,20.49,2.21,8,18,17
55.36,96.19,14.16,20.09,1.66,8,18,18
9.46,23.21,5.24,19.14,1.17,8,18,19
15.3,31.96,6.58,14.08,2.34,8,19,6
61.17,90.06,15.56,14.81,2.62,8,19,7
128.86,169.59,24.56,15.69,3.24,8,19,8
61.95,90.69,33.15,16.21,4.0,8,19,9
95.79,131.1,40.75,16.46,4.07,8,19,10
134.83,176.9,46.58,16.48,4.28,8,19,11
179.5,228.68,49.68,16.16,4.55,8,19,12
165.24,211.92,49.35,16.21,5.1,8,19,13
150.33,194.86,45.67,16.3,4.34,8,19,14
127.74,168.82,39.44,16.58,3.72,8,19,15
35.54,58.37,31.6,16.83,2.97,8,19,16
27.81,48.49,22.9,17.23,3.17,8,19,17
4.62,15.27,13.87,17.85,4.34,8,19,18
0.0,4.15,4.94,17.55,3.59,8,19,19
0.0,5.39,6.36,14.43,6.48,8,20,6
5.78,17.06,15.34,14.95,6.34,8,20,7
115.34,153.15,24.34,15.6,6.14,8,20,8
35.09,57.47,32.91,15.85,7.1,8,20,9
613.4,735.6,40.49,15.58,6.97,8,20,10
176.1,224.85,46.29,17.0,6.28,8,20,11
128.48,169.72,49.36,17.58,7.1,8,20,12
287.17,355.74,49.02,18.44,6.83,8,20,13
126.2,167.92,45.34,18.75,6.9,8,20,14
406.69,491.86,39.13,16.52,6.34,8,20,15
341.34,416.37,31.3,15.32,5.31,8,20,16
218.46,292.2,22.6,14.85,6.0,8,20,17
33.8,55.67,13.58,15.04,6.34,8,20,18
0.0,4.97,4.65,15.44,6.9,8,20,19
1.8,9.88,6.13,14.03,6.14,8,21,6
89.14,125.44,15.12,14.5,6.48,8,21,7
58.76,86.2,24.11,14.84,7.1,8,21,8
142.78,184.44,32.67,15.48,7.59,8,21,9
123.44,162.53,40.23,15.88,7.86,8,21,10
153.87,198.45,45.99,16.76,8.07,8,21,11
197.25,249.72,49.04,17.59,7.45,8,21,12
755.37,922.61,48.68,17.41,7.24,8,21,13
368.99,449.51,45.01,17.42,6.69,8,21,14
566.87,686.44,38.81,17.63,6.62,8,21,15
430.98,528.78,30.99,17.55,5.66,8,21,16
207.01,279.27,22.3,17.38,5.17,8,21,17
55.52,86.44,13.28,16.94,4.48,8,21,18
6.98,19.07,4.34,15.77,4.14,8,21,19
12.29,27.27,5.9,13.26,4.76,8,22,6
108.25,150.38,14.9,13.32,4.28,8,22,7
196.7,245.6,23.88,13.46,4.83,8,22,8
200.39,249.9,32.43,13.98,4.21,8,22,9
332.08,402.97,39.96,14.93,4.83,8,22,10
137.85,179.59,45.7,15.68,5.1,8,22,11
145.76,189.47,48.71,16.65,5.52,8,22,12
181.37,230.15,48.34,16.23,6.48,8,22,13
54.82,81.71,44.68,15.51,6.41,8,22,14
234.26,290.13,38.49,15.61,6.14,8,22,15
251.23,310.95,30.68,15.73,5.52,8,22,16
142.49,188.81,22.0,15.85,5.45,8,22,17
32.28,53.88,12.98,15.58,5.31,8,22,18
3.56,13.26,4.04,15.06,4.41,8,22,19
13.02,30.16,5.68,12.57,3.38,8,23,6
120.84,167.46,14.67,12.95,3.59,8,23,7
135.17,174.95,23.65,13.4,4.14,8,23,8
132.9,172.5,32.19,13.89,4.62,8,23,9
345.54,418.53,39.69,14.97,4.97,8,23,10
355.9,432.47,45.4,15.47,4.97,8,23,11
549.23,667.45,48.38,15.92,4.97,8,23,12
515.12,626.03,48.0,16.56,5.31,8,23,13
377.81,460.49,44.34,16.78,5.31,8,23,14
219.66,274.88,38.16,16.24,4.76,8,23,15
202.89,255.74,30.37,16.24,4.76,8,23,16
128.85,172.18,21.69,16.15,4.76,8,23,17
53.47,83.52,12.67,15.59,4.0,8,23,18
0.0,4.97,3.73,14.89,3.59,8,23,19
11.3,26.11,5.45,10.86,0.97,8,24,6
117.25,163.31,14.44,11.89,0.62,8,24,7
285.29,354.28,23.42,12.98,0.83,8,24,8
409.22,502.05,31.94,13.94,1.24,8,24,9
262.27,326.36,39.42,14.82,1.38,8,24,10
320.5,398.02,45.09,15.47,1.31,8,24,11
215.88,273.83,48.05,16.29,1.52,8,24,12
377.54,470.58,47.66,16.72,1.45,8,24,13
383.43,478.71,44.0,17.41,1.52,8,24,14
335.87,419.17,37.83,17.75,1.79,8,24,15
159.31,207.88,30.05,18.16,2.28,8,24,16
45.34,70.94,21.38,17.71,2.48,8,24,17
18.44,35.92,12.36,16.86,2.55,8,24,18
0.34,6.63,3.42,16.08,3.31,8,24,19
3.65,13.47,5.21,16.03,5.86,8,25,6
85.9,122.9,14.22,15.82,5.31,8,25,7
51.83,78.12,23.19,15.45,4.97,8,25,8
83.55,115.84,31.69,15.08,5.17,8,25,9
46.86,71.84,39.15,14.83,6.28,8,25,10
107.89,143.67,44.79,14.57,8.0,8,25,11
109.69,145.47,47.72,14.31,9.38,8,25,12
83.28,114.94,47.31,14.42,8.9,8,25,13
94.83,128.41,43.65,14.45,8.83,8,25,14
57.35,84.41,37.5,14.71,9.03,8,25,15
84.8,116.74,29.73,14.48,8.9,8,25,16
68.67,97.87,21.07,14.32,7.93,8,25,17
44.6,70.44,12.05,14.25,7.17,8,25,18
1.83,9.95,3.1,14.04,6.07,8,25,19
2.27,10.78,4.98,12.84,3.1,8,26,6
38.59,61.42,13.99,12.9,3.03,8,26,7
134.82,174.69,22.96,13.53,3.93,8,26,8
95.33,129.31,31.44,14.26,4.41,8,26,9
407.65,493.04,38.87,15.25,4.48,8,26,10
337.96,412.84,44.48,15.83,4.41,8,26,11
687.3,848.26,47.38,16.16,4.28,8,26,12
364.39,446.46,46.95,16.73,4.34,8,26,13
240.29,300.89,43.3,17.11,3.93,8,26,14
213.92,270.13,37.16,17.28,3.66,8,26,15
184.23,235.8,29.4,17.32,3.45,8,26,16
152.95,205.86,20.75,17.02,3.03,8,26,17
39.76,64.33,11.74,16.49,2.34,8,26,18
2.22,10.78,2.78,15.66,1.86,8,26,19
0.0,5.39,4.75,11.38,1.86,8,27,6
15.61,31.43,13.76,12.04,1.59,8,27,7
21.56,39.51,22.72,12.52,1.93,8,27,8
79.42,110.45,31.19,13.14,2.07,8,27,9
107.61,143.67,38.59,13.63,2.34,8,27,10
90.03,123.02,44.17,13.32,2.0,8,27,11
245.59,304.12,47.04,13.35,2.14,8,27,12
71.74,101.47,46.6,13.3,1.86,8,27,13
60.39,88.0,42.95,13.44,1.86,8,27,14
26.91,46.69,36.82,13.69,2.07,8,27,15
120.89,159.31,29.07,13.7,1.93,8,27,16
49.19,74.53,20.43,13.68,2.07,8,27,17
29.76,50.44,11.42,13.24,2.07,8,27,18
0.0,0.83,2.46,13.27,1.66,8,27,19
8.24,23.37,4.51,11.33,3.31,8,28,6
84.02,118.65,13.53,11.61,4.07,8,28,7
116.62,152.62,22.48,11.93,3.93,8,28,8
101.61,135.59,30.94,12.2,3.59,8,28,9
286.37,347.59,38.31,13.25,4.34,8,28,10
257.17,315.36,43.86,14.0,4.83,8,28,11
406.45,489.49,46.7,14.17,4.97,8,28,12
494.48,596.46,46.24,15.1,5.24,8,28,13
447.02,539.7,42.59,15.64,5.38,8,28,14
160.94,206.31,36.48,15.84,5.31,8,28,15
181.0,229.76,28.74,15.81,4.9,8,28,16
150.06,200.78,20.1,15.51,4.55,8,28,17
35.76,68.95,11.09,14.96,4.28,8,28,18
0.0,0.83,2.13,13.7,4.28,8,28,19
7.9,21.16,4.28,8.98,3.59,8,29,6
148.7,204.0,13.3,9.35,3.1,8,29,7
341.55,411.21,22.25,10.31,3.31,8,29,8
291.93,349.84,30.68,11.19,4.62,8,29,9
452.51,536.96,38.03,12.21,5.31,8,29,10
337.81,405.65,43.54,12.82,5.38,8,29,11
689.98,833.7,46.35,13.2,5.1,8,29,12
532.4,639.79,45.88,13.69,4.9,8,29,13
460.78,553.33,42.24,13.85,4.76,8,29,14
269.16,328.76,36.13,13.65,4.28,8,29,15
197.98,247.63,28.41,13.38,3.52,8,29,16
90.67,124.18,19.77,13.24,3.52,8,29,17
40.83,65.72,10.77,13.07,3.31,8,29,18
0.0,1.66,1.8,12.42,3.03,8,29,19
7.11,20.82,4.04,7.3,1.59,8,30,6
155.56,214.07,13.06,7.78,1.17,8,30,7
369.93,449.38,22.01,9.59,1.31,8,30,8
546.6,664.23,30.43,11.1,1.59,8,30,9
661.55,817.48,37.75,12.43,1.93,8,30,10
584.75,724.86,43.22,13.2,1.52,8,30,11
325.17,401.06,46.0,13.83,1.24,8,30,12
403.39,498.74,45.52,14.38,1.1,8,30,13
339.93,421.5,41.87,14.47,0.76,8,30,14
316.94,394.42,35.78,14.72,0.48,8,30,15
261.03,328.13,28.07,14.72,0.48,8,30,16
135.57,183.27,19.44,14.55,0.55,8,30,17
35.43,66.09,10.44,14.35,0.62,8,30,18
6.18,18.91,3.81,8.07,1.93,8,31,6
152.61,210.42,12.83,8.79,1.86,8,31,7
362.19,439.27,21.76,10.42,2.0,8,31,8
551.01,664.7,30.17,12.44,2.9,8,31,9
589.89,715.71,37.46,14.02,3.66,8,31,10
402.71,489.48,42.9,15.04,3.66,8,31,11
168.06,215.32,45.65,15.83,3.79,8,31,12
341.59,418.2,45.15,15.82,3.86,8,31,13
362.52,443.2,41.51,15.92,3.66,8,31,14
525.61,641.49,35.42,15.96,3.66,8,31,15
345.85,427.08,27.72,16.22,3.59,8,31,16
129.97,176.28,19.11,16.28,3.45,8,31,17
28.64,49.61,10.1,15.72,2.97,8,31,18
3.23,12.57,3.57,12.74,2.97,9,1,6
55.5,83.46,12.59,13.7,3.1,9,1,7
79.52,110.94,21.52,14.21,2.76,9,1,8
148.32,191.06,29.91,14.74,3.59,9,1,9
134.71,175.85,37.17,15.38,4.34,9,1,10
147.41,191.1,42.58,15.87,4.14,9,1,11
182.37,232.06,45.3,16.24,4.41,9,1,12
189.32,240.51,44.78,16.47,4.07,9,1,13
84.92,118.53,41.14,17.21,4.76,9,1,14
175.17,224.23,35.07,17.14,4.48,9,1,15
222.51,280.2,27.38,16.97,4.0,9,1,16
166.01,228.35,18.77,16.8,3.86,9,1,17
12.74,27.84,9.77,16.44,3.52,9,1,18
0.22,6.29,3.33,13.69,4.41,9,2,6
53.5,81.0,12.35,13.78,4.69,9,2,7
64.69,93.18,21.28,14.17,4.48,9,2,8
52.01,78.12,29.64,14.62,4.21,9,2,9
45.26,70.04,36.88,15.19,4.14,9,2,10
106.75,143.67,42.25,16.01,4.41,9,2,11
201.93,255.64,44.94,17.21,4.69,9,2,12
162.99,211.49,44.41,18.65,4.97,9,2,13
176.63,228.34,40.77,19.41,4.55,9,2,14
136.44,181.19,34.71,19.64,4.07,9,2,15
127.04,170.03,27.03,19.49,3.86,9,2,16
74.76,108.19,18.43,19.43,3.79,9,2,17
1.31,8.98,9.43,19.04,3.86,9,2,18
0.96,8.08,3.09,13.7,3.72,9,3,6
99.06,140.87,12.12,13.81,3.72,9,3,7
83.51,115.37,21.03,13.92,3.72,9,3,8
473.38,567.23,29.38,14.46,4.97,9,3,9
667.83,808.82,36.59,14.93,5.1,9,3,10
698.55,851.85,41.93,15.88,5.52,9,3,11
502.89,608.76,44.59,16.16,5.52,9,3,12
673.1,821.53,44.04,16.48,5.66,9,3,13
156.49,201.52,40.4,16.21,5.45,9,3,14
240.97,298.38,34.35,16.05,5.59,9,3,15
203.07,255.4,26.68,15.8,5.1,9,3,16
58.48,86.28,18.09,15.37,4.76,9,3,17
29.67,55.78,9.09,14.84,4.07,9,3,18
0.0,2.49,2.85,11.85,3.24,9,4,6
43.46,67.48,11.88,11.78,3.1,9,4,7
153.27,195.23,20.78,12.29,2.97,9,4,8
164.28,207.5,29.11,13.07,4.48,9,4,9
291.08,352.48,36.3,13.53,5.03,9,4,10
353.87,426.57,41.6,13.96,4.97,9,4,11
592.62,715.68,44.23,14.55,5.1,9,4,12
360.09,436.01,43.66,14.63,4.69,9,4,13
352.1,426.42,40.03,14.96,4.97,9,4,14
567.85,685.55,33.98,15.04,4.76,9,4,15
412.89,504.27,26.33,14.8,4.55,9,4,16
184.93,257.4,17.74,14.53,4.34,9,4,17
25.84,51.25,8.74,13.94,4.14,9,4,18
0.0,3.32,2.6,10.39,2.76,9,5,6
137.84,192.25,11.64,10.71,2.83,9,5,7
134.32,172.85,20.53,11.47,2.83,9,5,8
212.83,261.48,28.85,12.28,4.55,9,5,9
270.71,328.9,36.0,13.21,4.76,9,5,10
383.31,461.19,41.27,14.17,5.03,9,5,11
510.48,615.51,43.86,14.95,5.1,9,5,12
625.25,759.74,43.28,14.96,4.69,9,5,13
174.05,220.67,39.65,14.91,5.1,9,5,14
173.2,219.36,33.61,14.69,4.9,9,5,15
77.58,108.65,25.97,14.61,4.41,9,5,16
8.64,21.55,17.39,14.36,4.0,9,5,17
0.96,8.08,8.4,13.87,3.72,9,5,18
