Discharge(Wh),Charge(Wh),Production(Wh),Consumption(Wh),Feed-in(Wh),From grid(Wh),State of Charge(%),Month,Day,Hour
0.0,7.22,0.0,5353.12,0.0,5360.34,0.0,3,14,22
0.0,7.199999999999999,0.0,5077.74,0.0,5084.94,0.0,3,14,23
0.0,7.199999999999999,0.0,1345.18,0.0,1352.3799999999999,0.0,3,15,0
0.0,7.199999999999999,0.0,50.64,0.0,57.84,0.0,3,15,1
0.0,7.199999999999999,0.0,33.64,0.0,40.84,0.0,3,15,2
0.0,7.364999999999999,0.0,58.85,0.0,66.215,0.0,3,15,3
0.0,7.199999999999999,0.0,27.349999999999998,0.0,34.55,0.0,3,15,4
0.0,7.199999999999999,0.0,58.49,0.0,65.69,0.0,3,15,5
0.0,7.199999999999999,0.0,26.54,0.0,33.74,0.0,3,15,6
0.09,12.01,9.8,39.32,0.0,41.44,0.0,3,15,7
0.0,292.08,290.74,19.46,0.0,20.8,0.0,3,15,8
2.9499999999999997,501.93,535.28,46.73,2.29,12.72,1.0,3,15,9
0.0,1090.16,1098.82,8.97,3.14,3.45,5.0,3,15,10
0.0,1222.64,1256.74,46.14,0.8200000000000001,12.86,16.0,3,15,11
0.0,1414.97,1420.21,10.86,0.77,6.39,28.0,3,15,12
0.0,1486.6,1529.04,47.1,3.6100000000000003,8.27,42.0,3,15,13
0.0,1103.66,1111.34,13.75,0.81,6.88,56.0,3,15,14
0.0,950.87,988.52,47.32,2.25,11.92,67.0,3,15,15
0.0,527.55,527.54,4.0,0.15000000000000002,4.16,76.0,3,15,16
1668.96,44.79,127.87,1894.82,8.24,151.02,82.0,3,15,17
2498.12,0.0,12.77,2779.26,16.46,294.79,62.0,3,15,18
2645.53,0.75,0.18,4356.21,2.41,1713.66,32.0,3,15,19
0.0,7.22,0.0,5764.1,0.0,5771.32,0.0,3,15,20
0.0,7.199999999999999,0.0,5795.66,0.0,5802.86,0.0,3,15,21
0.0,7.2299999999999995,0.0,5548.94,0.0,5556.17,0.0,3,15,22
0.0,7.21,0.0,5495.24,0.0,5502.45,0.0,3,15,23
0.0,7.199999999999999,0.0,1509.73,0.0,1516.93,0.0,3,16,0
0.0,7.199999999999999,0.0,27.869999999999997,0.0,35.07,0.0,3,16,1
0.0,7.199999999999999,0.0,57.35,0.0,64.55,0.0,3,16,2
0.0,7.364999999999999,0.0,26.59,0.0,33.955,0.0,3,16,3
0.0,7.199999999999999,0.0,58.76,0.0,65.96,0.0,3,16,4
0.0,7.199999999999999,0.0,26.22,0.0,33.42,0.0,3,16,5
0.0,7.32,0.0,55.36,0.0,62.68,0.0,3,16,6
0.0,17.06,24.26,27.4,0.0,20.2,0.0,3,16,7
0.0,95.06,125.53,50.19,0.0,19.72,0.0,3,16,8
0.0,123.27,131.59,25.33,0.02,17.03,0.0,3,16,9
0.0,224.84,240.48,24.74,0.07,9.17,1.0,3,16,10
0.0,238.87,252.75,19.45,0.0,5.57,2.0,3,16,11
0.0,173.56,187.71,24.94,0.33999999999999997,11.13,4.0,3,16,12
0.07,121.73,133.98,23.77,0.44,11.89,5.0,3,16,13
2.73,38.16,52.73,29.59,0.02,12.31,6.0,3,16,14
5.15,38.76,46.86,26.33,0.0,13.08,6.0,3,16,15
11.17,5.430000000000001,9.88,31.509999999999998,0.22,16.11,6.0,3,16,16
485.25,0.16,2.6,710.02,0.0,222.32999999999998,6.0,3,16,17
0.0,5.33,0.0,2271.65,0.0,2276.98,0.0,3,16,18
0.0,7.199999999999999,0.0,4136.95,0.0,4144.15,0.0,3,16,19
0.0,7.199999999999999,0.0,5580.63,0.0,5587.83,0.0,3,16,20
0.0,7.199999999999999,0.0,5809.38,0.0,5816.58,0.0,3,16,21
0.0,7.199999999999999,0.0,5395.22,0.0,5402.42,0.0,3,16,22
0.0,7.199999999999999,0.0,5053.01,0.0,5060.21,0.0,3,16,23
0.0,7.199999999999999,0.0,1349.09,0.0,1356.29,0.0,3,17,0
0.0,7.199999999999999,0.0,59.14,0.0,66.34,0.0,3,17,1
0.0,7.199999999999999,0.0,33.22,0.0,40.42,0.0,3,17,2
0.0,7.364999999999999,0.0,51.17,0.0,58.535000000000004,0.0,3,17,3
0.0,7.199999999999999,0.0,48.98,0.0,56.18,0.0,3,17,4
0.0,7.199999999999999,0.0,34.86,0.0,42.06,0.0,3,17,5
0.0,7.199999999999999,0.0,57.55,0.0,64.75,0.0,3,17,6
0.0,7.42,6.38,18.46,0.0,19.5,0.0,3,17,7
0.0,19.91,43.15,55.980000000000004,0.0,32.74,0.0,3,17,8
0.0,117.2,119.78,23.03,0.0,20.45,0.0,3,17,9
0.0,43.62,67.77,57.31,0.0,33.16,0.0,3,17,10
0.0,226.26,224.45,5.75,0.04,7.6,1.0,3,17,11
2.02,109.37,142.82,43.8,1.23,9.56,2.0,3,17,12
0.0,206.83,205.35,6.26,0.26,8.0,2.0,3,17,13
11.19,79.22,101.9,47.92,2.33,16.38,4.0,3,17,14
28.68,44.089999999999996,48.4,47.61,0.1,14.719999999999999,4.0,3,17,15
310.07,1.6600000000000001,10.42,1974.66,3.3,1659.13,3.0,3,17,16
0.26,2.67,0.05,1091.46,0.0,1093.82,0.0,3,17,17
0.0,5.7,0.0,1478.85,0.0,1484.55,0.0,3,17,18
0.0,7.199999999999999,0.0,1405.16,0.0,1412.36,0.0,3,17,19
0.0,7.199999999999999,0.0,1233.38,0.0,1240.58,0.0,3,17,20
0.0,7.199999999999999,0.0,1178.16,0.0,1185.3600000000001,0.0,3,17,21
0.0,7.199999999999999,0.0,877.58,0.0,884.78,0.0,3,17,22
0.0,7.199999999999999,0.0,602.73,0.0,609.93,0.0,3,17,23
0.0,7.199999999999999,0.0,160.81,0.0,168.01,0.0,3,18,0
0.0,7.199999999999999,0.0,74.21000000000001,0.0,81.41,0.0,3,18,1
0.0,7.199999999999999,0.0,43.9,0.0,51.1,0.0,3,18,2
0.0,7.364999999999999,0.0,62.65,0.0,70.015,0.0,3,18,3
0.0,7.199999999999999,0.0,27.689999999999998,0.0,34.89,0.0,3,18,4
0.0,7.199999999999999,0.0,61.68,0.0,68.88,0.0,3,18,5
0.0,7.199999999999999,0.0,27.86,0.0,35.059999999999995,0.0,3,18,6
0.08,3.87,0.2,32.69,0.0,36.28,0.0,3,18,7
0.0,52.03,57.25,22.24,0.0,17.02,0.0,3,18,8
0.0,75.97,159.81,1103.79,0.0,1019.95,0.0,3,18,9
0.03,22.22,221.19,940.77,0.0,741.77,0.0,3,18,10
0.03,106.36,309.97,394.99,0.0,191.35,0.0,3,18,11
0.0,464.78,506.94,77.55,0.0,35.39,0.0,3,18,12
0.0,448.2,488.45,70.51,0.0,30.259999999999998,4.0,3,18,13
705.26,23.98,313.35,1991.37,5.24,1001.98,9.0,3,18,14
0.0,232.52,296.35,365.68,0.0,301.85,0.0,3,18,15
5.78,134.6,168.23,70.14,1.58,32.31,1.0,3,18,16
152.2,43.6,68.67,199.32,10.3,32.35,3.0,3,18,17
69.53,3.2,2.1999999999999997,1886.72,5.22,1823.41,1.0,3,18,18
0.0,7.79,0.0,1069.91,0.0,1077.7,0.0,3,18,19
0.0,7.66,0.0,775.53,0.0,783.19,0.0,3,18,20
0.0,7.29,0.0,785.49,0.0,792.78,0.0,3,18,21
0.0,7.199999999999999,0.0,773.25,0.0,780.45,0.0,3,18,22
0.0,7.199999999999999,0.0,809.55,0.0,816.75,0.0,3,18,23
0.0,7.199999999999999,0.0,789.15,0.0,796.35,0.0,3,19,0
0.0,7.199999999999999,0.0,782.09,0.0,789.29,0.0,3,19,1
0.0,7.199999999999999,0.0,792.34,0.0,799.54,0.0,3,19,2
0.0,7.659999999999999,0.0,816.02,0.0,823.68,0.0,3,19,3
0.0,7.199999999999999,0.0,912.36,0.0,919.56,0.0,3,19,4
0.0,7.199999999999999,0.0,776.97,0.0,784.17,0.0,3,19,5
0.0,6.8,0.0,825.94,0.0,832.74,0.0,3,19,6
0.09,0.22,129.92,753.43,0.0,623.64,0.0,3,19,7
0.03,31.490000000000002,305.0,1163.31,0.0,889.77,0.0,3,19,8
120.06,474.76,674.47,568.23,9.03,257.49,0.0,3,19,9
164.45,624.23,779.97,606.68,8.91,295.40000000000003,3.0,3,19,10
88.82000000000001,993.29,1135.35,251.04,7.84,28.0,6.0,3,19,11
0.0,1012.5,1034.1,47.32,0.0,25.72,15.0,3,19,12
0.0,1502.86,1579.1299999999999,85.43,7.07,16.23,25.0,3,19,13
142.6,697.02,1351.34,813.21,19.06,35.35,40.0,3,19,14
173.81,349.17,893.28,748.15,2.17,32.4,45.0,3,19,15
37.63,127.22,504.38,441.39,0.71,27.31,46.0,3,19,16
465.96999999999997,12.95,96.19,588.65,9.31,48.75,46.0,3,19,17
795.96,0.0,19.33,1251.76,4.180000000000001,440.65,41.0,3,19,18
515.03,0.0,1.01,543.85,2.33,30.27,31.0,3,19,19
314.19,0.0,0.35,342.44,0.0,27.9,25.0,3,19,20
288.92,0.0,0.77,318.62,0.0,28.93,20.0,3,19,21
292.38,0.0,1.83,320.31,0.12,27.76,17.0,3,19,22
76.83,0.0,1.12,105.18,0.0,27.23,13.0,3,19,23
48.92,0.3,0.68,76.57000000000001,0.03,27.3,12.0,3,20,0
42.6,0.61,0.52,70.87,0.0,28.36,10.0,3,20,1
4.33,2.11,0.22000000000000003,32.89,0.0,30.45,9.0,3,20,2
37.985,1.02,0.17,69.475,0.0,32.34,9.0,3,20,3
8.05,0.32,0.21000000000000002,35.98,0.0,28.04,8.0,3,20,4
43.69,0.45,1.02,71.24,0.0,26.98,6.0,3,20,5
35.63,0.49,3.17,66.69,0.48,28.86,5.0,3,20,6
3.28,453.96,478.11,54.14,0.0,26.71,4.0,3,20,7
0.0,1086.18,1124.58,66.84,0.01,28.45,8.0,3,20,8
40.59,1412.19,1583.56,232.07,10.36,30.47,18.0,3,20,9
22.18,1636.45,1852.49,260.43,5.710000000000001,27.92,32.0,3,20,10
163.38,1468.6,1951.28,1083.94,9.71,447.59,48.0,3,20,11
0.0,1405.08,1436.64,56.44,0.0,24.88,60.0,3,20,12
0.0,532.6,573.41,68.9,0.0,28.09,74.0,3,20,13
823.05,118.14,412.61,1146.38,4.87,33.730000000000004,80.0,3,20,14
362.69,226.72,316.48,493.56,4.25,45.36,71.0,3,20,15
2787.64,0.0,182.66,3439.91,1.13,470.74,69.0,3,20,16
1432.44,0.0,85.48,1538.14,22.83,43.05,35.0,3,20,17
1470.71,1.28,10.15,2145.7599999999998,21.330000000000002,692.19,18.0,3,20,18
0.0,7.26,0.0,1170.52,0.0,1177.78,0.0,3,20,19
0.0,7.29,0.0,457.52,0.0,464.81,0.0,3,20,20
0.0,7.24,0.0,487.28,0.0,494.52,0.0,3,20,21
0.0,7.199999999999999,0.0,505.33,0.0,512.53,0.0,3,20,22
0.0,7.199999999999999,0.0,233.22,0.0,240.42,0.0,3,20,23
0.0,7.199999999999999,0.0,79.7,0.0,86.9,0.0,3,21,0
0.0,7.199999999999999,0.0,78.81,0.0,86.00999999999999,0.0,3,21,1
0.0,7.199999999999999,0.0,41.53,0.0,48.73,0.0,3,21,2
0.0,7.364999999999999,0.0,78.72,0.0,86.08500000000001,0.0,3,21,3
0.0,7.199999999999999,0.0,64.91,0.0,72.11,0.0,3,21,4
0.0,7.199999999999999,0.0,49.69,0.0,56.89,0.0,3,21,5
0.0,7.199999999999999,0.0,218.04,0.0,225.24,0.0,3,21,6
0.0,7.199999999999999,0.0,51.07,0.0,58.269999999999996,0.0,3,21,7
0.2,1.48,6.3100000000000005,93.27,0.0,88.24,0.0,3,21,8
0.12,0.42000000000000004,15.72,341.63,0.0,326.21,0.0,3,21,9
0.15,16.39,55.51,182.26,0.0,142.99,0.0,3,21,10
0.0,9.45,49.47,298.5,0.0,258.48,0.0,3,21,11
0.0,1.51,10.32,555.05,0.0,546.24,0.0,3,21,12
0.0,0.09,37.25,383.57,0.0,346.41,0.0,3,21,13
0.0,0.21000000000000002,29.26,765.36,0.0,736.3100000000001,0.0,3,21,14
0.0,0.54,48.34,411.35,0.0,363.55,0.0,3,21,15
0.0,1.61,0.0,144.55,0.0,146.16,0.0,3,21,16
0.0,2.6799999999999997,0.13,257.78,0.0,260.33,0.0,3,21,17
0.0,7.25,0.0,1262.61,0.0,1269.86,0.0,3,21,18
0.0,7.22,0.0,661.72,0.0,668.9399999999999,0.0,3,21,19
0.0,7.199999999999999,0.0,774.17,0.0,781.37,0.0,3,21,20
0.0,7.199999999999999,0.0,628.96,0.0,636.16,0.0,3,21,21
0.0,7.199999999999999,0.0,601.16,0.0,608.36,0.0,3,21,22
0.0,7.199999999999999,0.0,480.16,0.0,487.36,0.0,3,21,23
0.0,7.199999999999999,0.0,142.87,0.0,150.07,0.0,3,22,0
0.0,7.199999999999999,0.0,85.46,0.0,92.66,0.0,3,22,1
0.0,7.199999999999999,0.0,50.78,0.0,57.980000000000004,0.0,3,22,2
0.0,7.364999999999999,0.0,57.455,0.0,64.82000000000001,0.0,3,22,3
0.0,315.11,0.09,76.79,0.0,391.81,0.0,3,22,4
0.0,7.199999999999999,0.0,42.37,0.0,49.57,0.0,3,22,5
0.0,7.199999999999999,0.0,60.2,0.0,67.4,0.0,3,22,6
0.03,5.49,0.07,47.6,0.0,52.99,0.0,3,22,7
0.0,111.31,115.27,29.52,0.0,25.56,0.0,3,22,8
78.04,84.61,241.2,1466.31,0.0,1231.68,0.0,3,22,9
36.29,139.51,334.65,2057.77,0.0,1826.34,0.0,3,22,10
128.0,912.88,1344.35,623.8,10.28,74.61,0.0,3,22,11
80.99,1405.83,1759.76,454.36,19.0,38.44,9.0,3,22,12
0.0,1533.98,1586.45,76.42,0.21000000000000002,24.16,22.0,3,22,13
0.0,1343.81,1372.87,52.5,0.33,23.77,37.0,3,22,14
196.21,768.6,961.72,460.63,11.370000000000001,82.67,49.0,3,22,15
0.0,434.62,473.14,61.14,0.0,22.62,55.0,3,22,16
15.17,88.03,93.32,36.94,0.4,16.88,59.0,3,22,17
10.72,2.91,5.18,32.41,0.0,19.42,60.0,3,22,18
1585.23,3.32,0.8200000000000001,2118.14,0.18,535.69,59.0,3,22,19
1095.34,0.0,0.5,1115.01,11.31,30.48,40.0,3,22,20
696.91,0.0,0.37,727.97,0.0,30.69,27.0,3,22,21
678.08,0.0,0.03,705.36,0.0,27.43,18.0,3,22,22
519.47,0.0,0.08,546.0699999999999,0.0,26.52,10.0,3,22,23
107.36,0.0,0.09,132.66,0.49,25.7,2.0,3,23,0
2.79,5.8,0.03,74.39,0.0,77.37,1.0,3,23,1
0.0,7.199999999999999,0.0,46.98,0.0,54.18,0.0,3,23,2
0.0,7.364999999999999,0.0,55.075,0.0,62.44,0.0,3,23,3
0.0,7.199999999999999,0.0,67.1,0.0,74.3,0.0,3,23,4
0.0,7.199999999999999,0.0,33.44,0.0,40.64,0.0,3,23,5
0.0,7.199999999999999,0.0,67.67,0.0,74.87,0.0,3,23,6
0.06,2.89,12.3,43.59,0.0,34.12,0.0,3,23,7
0.0,139.47,144.99,45.34,0.0,39.82,0.0,3,23,8
119.84,282.95,369.32,302.54,7.120000000000001,103.45,1.0,3,23,9
0.0,319.74,324.04,29.990000000000002,0.0,25.69,1.0,3,23,10
83.5,206.97,295.18,197.77,18.43,44.49,4.0,3,23,11
189.65,559.17,703.21,367.21000000000004,0.0,33.52,5.0,3,23,12
645.9,0.09,626.16,2257.42,0.0,985.45,9.0,3,23,13
47.55,290.83,731.84,1122.73,8.89,643.06,0.0,3,23,14
146.26,558.95,609.02,226.46,0.99,31.12,2.0,3,23,15
3.04,148.75,290.43,175.34,1.07,31.69,5.0,3,23,16
59.84,35.75,127.3,178.32999999999998,0.01,26.95,8.0,3,23,17
474.76,0.9500000000000001,17.21,749.83,4.2,263.01,6.0,3,23,18
0.0,7.54,0.0,726.04,0.0,733.58,0.0,3,23,19
0.0,7.359999999999999,0.0,481.41,0.0,488.77,0.0,3,23,20
0.0,7.199999999999999,0.0,463.24,0.0,470.44,0.0,3,23,21
0.0,7.199999999999999,0.0,380.09,0.0,387.29,0.0,3,23,22
0.0,7.199999999999999,0.0,342.52,0.0,349.71999999999997,0.0,3,23,23
0.0,7.199999999999999,0.0,636.22,0.0,643.42,0.0,3,24,0
0.0,7.199999999999999,0.0,128.01,0.0,135.21,0.0,3,24,1
0.0,7.199999999999999,0.0,103.17,0.0,110.37,0.0,3,24,2
0.0,7.659999999999999,0.0,143.9,0.0,151.56,0.0,3,24,3
0.0,7.199999999999999,0.0,113.78999999999999,0.0,120.99,0.0,3,24,4
0.0,7.199999999999999,0.0,118.72999999999999,0.0,125.93,0.0,3,24,5
0.0,6.85,0.0,126.39,0.0,133.24,0.0,3,24,6
0.16,1.26,14.34,87.16,0.0,73.92,0.0,3,24,7
0.21,4.37,94.33,268.55,0.0,178.38,0.0,3,24,8
29.659999999999997,141.7,275.36,296.32,0.02,133.02,0.0,3,24,9
24.45,174.35,317.63,207.66,2.33,42.26,1.0,3,24,10
0.0,287.55,440.91,182.48,0.07,29.19,1.0,3,24,11
125.83,437.14,513.1,223.96,6.49,28.66,4.0,3,24,12
0.0,672.14,757.87,110.51,0.07,24.85,5.0,3,24,13
4.33,424.46999999999997,536.8,141.66,3.0,28.0,12.0,3,24,14
0.0,414.88,469.41,81.16,0.0,26.63,16.0,3,24,15
115.07,49.72,161.23,254.45,0.0,27.87,19.0,3,24,16
219.13,0.0,83.54,327.53,0.5,25.36,19.0,3,24,17
904.75,0.0,10.69,961.69,4.32,50.57,16.0,3,24,18
361.24,5.17,1.34,769.48,4.5600000000000005,416.63,4.0,3,24,19
0.0,7.199999999999999,0.0,528.7,0.0,535.9,0.0,3,24,20
0.0,7.199999999999999,0.0,462.90999999999997,0.0,470.11,0.0,3,24,21
0.0,7.199999999999999,0.0,479.21,0.0,486.41,0.0,3,24,22
0.0,7.199999999999999,0.0,558.33,0.0,565.53,0.0,3,24,23
0.0,7.199999999999999,0.0,246.92,0.0,254.12,0.0,3,25,0
0.0,7.199999999999999,0.0,57.55,0.0,64.75,0.0,3,25,1
0.0,7.199999999999999,0.0,69.67999999999999,0.0,76.88,0.0,3,25,2
0.0,7.364999999999999,0.0,35.335,0.0,42.699999999999996,0.0,3,25,3
0.0,7.199999999999999,0.0,69.57,0.0,76.77,0.0,3,25,4
0.0,7.199999999999999,0.0,60.21,0.0,67.41,0.0,3,25,5
0.09,6.47,0.0,43.86,0.0,50.24,0.0,3,25,6
0.27,2.27,11.81,71.61,0.0,61.8,0.0,3,25,7
0.0,63.12,88.0,41.53,0.0,16.65,0.0,3,25,8
0.08,141.87,175.3,297.27,0.0,263.76,0.0,3,25,9
0.0,395.58,462.91,93.37,1.96,28.0,1.0,3,25,10
212.39,275.78,486.4,457.35,6.619999999999999,40.96,4.0,3,25,11
318.73,218.27,451.0,802.13,9.77,260.44,4.0,3,25,12
0.0,730.18,916.49,213.55,0.11,27.35,1.0,3,25,13
0.0,778.62,883.3100000000001,129.55,0.2,25.06,9.0,3,25,14
59.88,758.99,957.4300000000001,282.52,10.05,34.25,16.0,3,25,15
65.47,364.86,451.65,179.22,0.2,27.16,23.0,3,25,16
0.44000000000000006,47.21,46.92,15.67,0.0,15.540000000000001,26.0,3,25,17
263.71999999999997,0.0,2.31,292.39,1.86,28.22,26.0,3,25,18
619.31,0.0,0.98,646.19,0.67,26.57,23.0,3,25,19
663.4399999999999,0.0,1.01,692.8,0.0,28.35,15.0,3,25,20
482.88,4.37,1.73,1236.0,0.0,755.76,6.0,3,25,21
0.0,7.42,0.0,459.56,0.0,466.98,0.0,3,25,22
0.0,7.199999999999999,0.0,414.32,0.0,421.52,0.0,3,25,23
0.0,7.2299999999999995,0.0,236.47,0.0,243.7,0.0,3,26,0
0.0,7.27,0.0,187.89,0.0,195.16,0.0,3,26,1
0.0,7.3,0.0,178.59,0.0,185.89000000000001,0.0,3,26,2
0.0,7.364999999999999,0.0,160.805,0.0,168.17000000000002,0.0,3,26,3
0.0,7.21,0.0,189.02,0.0,196.23,0.0,3,26,4
0.0,7.199999999999999,0.0,168.64,0.0,175.84,0.0,3,26,5
0.13,4.3,5.24,147.32,0.0,146.25,0.0,3,26,6
0.03,30.51,179.97,189.41,0.0,39.92,0.0,3,26,7
65.8,241.88,337.61,195.27,3.21,36.95,0.0,3,26,8
143.43,361.67,429.28,233.20999999999998,7.82,29.99,1.0,3,26,9
0.0,437.29,496.35,83.29,0.0,24.23,2.0,3,26,10
66.44999999999999,1021.61,1239.19,307.68,10.7,34.35,5.0,3,26,11
63.34,1045.19,1759.51,802.4300000000001,5.63,30.4,15.0,3,26,12
244.06,510.29,1621.21,1369.76,18.87,33.65,26.0,3,26,13
0.0,1375.31,1389.66,41.85,0.0,27.5,27.0,3,26,14
0.0,928.95,983.41,85.7,0.0,31.24,41.0,3,26,15
1296.42,118.08,491.34,1765.6100000000001,4.78,100.71,49.0,3,26,16
354.15,15.59,118.78999999999999,483.07,11.59,37.31,35.0,3,26,17
895.94,0.0,26.03,947.1,16.66,41.79,31.0,3,26,18
468.08,0.0,0.14,497.11,0.0,29.02,20.0,3,26,19
784.31,0.0,0.18,815.12,0.0,30.63,15.0,3,26,20
342.23,3.37,0.845,559.03,0.0,219.325,4.0,3,26,21
0.0,7.21,0.0,467.97,0.0,475.18,1.0,3,26,22
0.0,7.199999999999999,0.0,453.86,0.0,461.06,0.0,3,26,23
0.0,7.199999999999999,0.0,222.38,0.0,229.58,0.0,3,27,0
0.0,7.199999999999999,0.0,87.58,0.0,94.78,0.0,3,27,1
0.0,7.199999999999999,0.0,104.66,0.0,111.86,0.0,3,27,2
0.0,7.364999999999999,0.0,112.03999999999999,0.0,119.405,0.0,3,27,3
0.0,7.199999999999999,0.0,72.0,0.0,79.2,0.0,3,27,4
0.0,7.29,0.0,113.07,0.0,120.36,0.0,3,27,5
0.03,16.82,24.19,59.449999999999996,0.0,52.050000000000004,0.0,3,27,6
0.0,480.06,554.03,108.53999999999999,0.22,34.79,0.0,3,27,7
83.0,977.89,1126.46,257.77,2.5,28.7,3.0,3,27,8
420.25,612.26,1525.81,1368.34,12.299999999999999,46.839999999999996,12.0,3,27,9
45.11,1184.6100000000001,1730.95,597.18,29.88,35.61,14.0,3,27,10
5.7,1686.27,1843.55,186.52,5.17,28.71,25.0,3,27,11
23.02,1692.14,1848.16,200.02,7.66,28.64,42.0,3,27,12
0.0,1660.15,1706.55,67.84,1.9300000000000002,23.37,58.0,3,27,13
44.12,1120.74,1410.84,349.4,15.120000000000001,30.3,74.0,3,27,14
94.75,889.98,997.8,224.02,6.57,28.02,85.0,3,27,15
0.0,471.59999999999997,508.06,53.95,0.35,17.84,91.0,3,27,16
9.290000000000001,88.34,113.86,55.76,1.88,22.830000000000002,95.0,3,27,17
49.64,4.15,6.2,68.61,1.38,18.3,95.0,3,27,18
1737.69,0.0,1.53,1799.36,2.12,68.33,94.0,3,27,19
679.84,0.0,0.49,715.49,3.07,40.28,72.0,3,27,20
589.15,0.0,1.52,619.08,0.29,29.53,63.0,3,27,21
564.67,0.0,1.02,592.84,0.0,27.15,56.0,3,27,22
387.74,0.0,1.11,416.4,0.0,27.55,48.0,3,27,23
388.93,0.0,0.63,418.96,0.0,29.4,43.0,3,28,0
58.88,0.7,0.31,86.63,0.0,28.14,39.0,3,28,1
1.58,7.08,0.0,24.36,0.0,29.86,37.0,3,28,2
32.885,4.59,0.0,58.105,0.0,29.81,37.0,3,28,3
35.07,4.59,0.0,59.25,0.0,28.77,37.0,3,28,4
6.84,6.72,0.03,30.369999999999997,0.0,30.22,35.0,3,28,5
28.0,5.47,4.15,48.17,0.0,21.49,35.0,3,28,6
0.07,345.01,380.04,53.01,0.95,18.86,34.0,3,28,7
0.0,656.1899999999999,659.02,7.54,0.4,5.11,37.0,3,28,8
0.0,249.16,281.37,47.01,0.96,15.76,44.0,3,28,9
58.58,590.13,735.55,238.69,3.31,38.0,45.0,3,28,10
1236.28,2.2199999999999998,1121.64,2587.32,8.88,240.5,51.0,3,28,11
44.72,1392.77,1923.39,573.66,29.24,27.56,35.0,3,28,12
0.0,1490.73,1551.16,64.99,7.56,12.120000000000001,48.0,3,28,13
0.0,989.7,1032.96,51.75,4.4,12.89,65.0,3,28,14
0.0,1025.27,1043.63,31.68,0.41,13.73,74.0,3,28,15
157.28,506.6,660.06,360.1,5.67,55.03,84.0,3,28,16
18.64,115.25,129.11,48.43,2.49,18.42,87.0,3,28,17
4.9,528.03,21.81,38.81,0.33,540.46,88.0,3,28,18
0.0,1092.29,0.05,55.64,0.0,1147.88,92.0,3,28,19
1425.56,195.96,0.74,1480.98,2.08,252.72,95.0,3,28,20
1167.69,0.0,0.33,1199.3,2.16,39.269999999999996,82.0,3,28,21
953.9,0.0,0.06,984.28,0.0,30.34,69.0,3,28,22
823.49,0.0,0.6,852.53,0.0,28.44,57.0,3,28,23
864.1899999999999,0.0,0.8300000000000001,892.03,0.0,27.01,46.0,3,29,0
825.36,0.0,1.05,856.32,0.0,29.91,37.0,3,29,1
897.1413223147935,0.0,0.756198346,928.6487603352066,0.0,30.751239668942148,26.0,3,29,2
895.0586776813224,0.0,2.243801654,928.3512396655373,0.0,31.048760330347108,26.0,3,29,3
500.52,0.0,1.9,528.33,0.19,26.1,26.0,3,29,4
244.97,0.0,1.29,275.02,0.0,28.76,10.0,3,29,5
203.55,0.0,3.24,234.16,0.0,27.37,6.0,3,29,6
184.36,2.5100000000000002,0.81,259.08,0.0,76.42,3.0,3,29,7
0.0,114.26,226.2,238.3,0.0,126.36,0.0,3,29,8
0.0,1063.3,1321.11,285.69,0.2,28.080000000000002,0.0,3,29,9
0.0,870.55,1090.86,237.5,0.95,18.14,12.0,3,29,10
0.0,845.33,1051.11,220.47,2.97,17.66,19.0,3,29,11
31.53,1443.09,1959.84,571.47,1.13,24.32,28.0,3,29,12
548.89,151.6,1957.9099999999999,2565.1,16.99,226.89000000000001,42.0,3,29,13
149.04,1112.65,1844.44,925.17,4.32,48.66,37.0,3,29,14
0.0,1282.3,1484.22,226.14,0.54,24.76,45.0,3,29,15
0.0,758.83,1000.98,268.84,0.01,26.7,58.0,3,29,16
1.55,249.01,518.09,296.42,0.0,25.79,66.0,3,29,17
179.67,0.0,116.34,324.58,0.0,28.57,69.0,3,29,18
289.05,0.0,30.39,348.47,0.0,29.13,66.0,3,29,19
613.1,0.0,0.14,640.82,0.35,27.93,62.0,3,29,20
1608.9,0.0,2.41,1652.99,6.47,50.120000000000005,55.0,3,29,21
489.64,0.0,0.38,515.82,0.0,27.1,35.0,3,29,22
452.63,0.0,0.09,482.0,0.0,29.28,29.0,3,29,23
338.98,0.0,0.46,365.96,0.18,26.7,24.0,3,30,0
102.26,0.07,0.75,129.42,0.03,26.54,19.0,3,30,1
1.12,6.72,0.05,23.06,0.0,28.61,17.0,3,30,2
47.14,4.005,0.0,72.56,0.0,29.425,17.0,3,30,3
9.17,6.359999999999999,0.0,31.09,0.0,28.28,16.0,3,30,4
1.1,7.08,0.0,24.509999999999998,0.0,30.49,15.0,3,30,5
50.85,3.5,0.0,75.67,0.0,28.32,15.0,3,30,6
0.34,34.72,31.28,17.05,0.04,20.25,14.0,3,30,7
0.95,225.53,298.91,90.94,0.55,17.16,14.0,3,30,8
285.96,189.39000000000001,359.52,475.75,8.959999999999999,28.62,16.0,3,30,9
1.63,331.45,450.07,146.34,2.47,28.56,14.0,3,30,10
0.0,576.2,722.3199999999999,167.49,2.66,24.03,17.0,3,30,11
168.97,975.52,1164.1100000000001,386.57,5.91,34.92,22.0,3,30,12
78.93,480.6,733.16,353.88,8.92,31.31,30.0,3,30,13
0.0,668.2,761.97,118.08,0.0,24.31,32.0,3,30,14
0.0,521.05,618.97,124.63,0.0,26.71,39.0,3,30,15
